index,product_category_name_english,review_score
832,health_beauty,4
18508,health_beauty,5
61244,health_beauty,5
25822,health_beauty,3
32543,health_beauty,4
28434,health_beauty,5
30809,health_beauty,3
65192,health_beauty,4
53491,health_beauty,2
111973,health_beauty,5
91427,health_beauty,5
19259,health_beauty,4
43025,health_beauty,5
105051,health_beauty,5
102832,health_beauty,5
6716,health_beauty,5
108926,health_beauty,3
37407,health_beauty,5
10015,health_beauty,5
11953,health_beauty,5
58067,health_beauty,4
88235,health_beauty,5
68181,health_beauty,5
35426,health_beauty,5
57005,health_beauty,5
105005,health_beauty,5
37665,health_beauty,5
62895,health_beauty,5
76012,health_beauty,4
61854,health_beauty,4
42657,health_beauty,5
104796,health_beauty,3
26357,health_beauty,4
21635,health_beauty,5
21636,health_beauty,5
4673,health_beauty,4
38038,health_beauty,5
54556,health_beauty,1
73786,health_beauty,5
84058,health_beauty,4
69248,health_beauty,5
88308,health_beauty,5
48082,health_beauty,5
20401,health_beauty,1
84899,health_beauty,4
84900,health_beauty,4
61920,health_beauty,1
54594,health_beauty,4
111891,health_beauty,5
69830,health_beauty,5
26527,health_beauty,3
53038,health_beauty,1
26921,health_beauty,5
57796,health_beauty,1
114805,health_beauty,1
60652,health_beauty,5
72206,health_beauty,5
58260,health_beauty,4
58734,health_beauty,5
14647,health_beauty,5
97666,health_beauty,5
3107,health_beauty,5
96372,health_beauty,5
42070,health_beauty,5
65257,health_beauty,5
65258,health_beauty,5
65259,health_beauty,5
113375,health_beauty,5
31762,health_beauty,5
70089,health_beauty,2
92749,health_beauty,4
64163,health_beauty,5
64164,health_beauty,5
78453,health_beauty,5
106458,health_beauty,5
89825,health_beauty,5
86330,health_beauty,5
87215,health_beauty,5
71743,health_beauty,4
111308,health_beauty,5
111309,health_beauty,5
1608,health_beauty,4
52158,health_beauty,3
90494,health_beauty,5
23847,health_beauty,4
95569,health_beauty,5
16137,health_beauty,5
16138,health_beauty,5
91480,health_beauty,5
72291,health_beauty,5
43991,health_beauty,5
70742,health_beauty,5
44525,health_beauty,5
72518,health_beauty,5
34453,health_beauty,5
103873,health_beauty,5
100754,health_beauty,5
10746,health_beauty,5
98345,health_beauty,5
29778,health_beauty,5
50390,health_beauty,3
9648,health_beauty,5
77055,health_beauty,4
35697,health_beauty,4
7189,health_beauty,5
16006,health_beauty,3
126,health_beauty,4
77922,health_beauty,5
9600,health_beauty,5
72145,health_beauty,4
97872,health_beauty,5
5018,health_beauty,5
87160,health_beauty,1
81343,health_beauty,5
112512,health_beauty,5
79269,health_beauty,4
100777,health_beauty,5
19741,health_beauty,1
70404,health_beauty,4
104968,health_beauty,5
31250,health_beauty,3
103518,health_beauty,3
19859,health_beauty,4
51861,health_beauty,5
67260,health_beauty,5
7557,health_beauty,3
46418,health_beauty,3
15350,health_beauty,4
84230,health_beauty,5
90478,health_beauty,5
32320,health_beauty,5
13865,health_beauty,5
20973,health_beauty,2
110730,health_beauty,5
29897,health_beauty,1
32868,health_beauty,4
93318,health_beauty,3
51399,health_beauty,5
101712,health_beauty,5
104123,health_beauty,5
1889,health_beauty,5
16692,health_beauty,5
109309,health_beauty,1
56371,health_beauty,5
15889,health_beauty,5
73555,health_beauty,5
76391,health_beauty,5
14460,health_beauty,5
11238,health_beauty,4
55263,health_beauty,4
37070,health_beauty,4
77542,health_beauty,5
44174,health_beauty,5
79288,health_beauty,4
71171,health_beauty,5
86746,health_beauty,4
63884,health_beauty,1
63885,health_beauty,1
105355,health_beauty,5
105356,health_beauty,5
16062,health_beauty,5
15212,health_beauty,5
29381,health_beauty,4
10076,health_beauty,5
74176,health_beauty,5
12090,health_beauty,5
58014,health_beauty,5
111464,health_beauty,5
27189,health_beauty,3
19075,health_beauty,5
833,health_beauty,4
834,health_beauty,4
71943,health_beauty,5
100661,health_beauty,2
29083,health_beauty,5
62521,health_beauty,4
27932,health_beauty,4
4236,health_beauty,4
81999,health_beauty,5
48568,health_beauty,4
110571,health_beauty,1
35653,health_beauty,5
35654,health_beauty,5
75749,health_beauty,5
63690,health_beauty,5
38347,health_beauty,3
28120,health_beauty,5
44302,health_beauty,3
41469,health_beauty,4
33398,health_beauty,2
112816,health_beauty,5
112817,health_beauty,5
48968,health_beauty,5
96219,health_beauty,4
35204,health_beauty,5
51147,health_beauty,4
51148,health_beauty,4
53724,health_beauty,4
10718,health_beauty,1
114671,health_beauty,3
62486,health_beauty,5
113191,health_beauty,4
58581,health_beauty,5
57252,health_beauty,5
18751,health_beauty,4
71680,health_beauty,5
107973,health_beauty,4
20820,health_beauty,5
101934,health_beauty,3
50134,health_beauty,3
12400,health_beauty,5
45961,health_beauty,4
78026,health_beauty,5
12369,health_beauty,4
47533,health_beauty,3
20368,health_beauty,5
20369,health_beauty,5
30883,health_beauty,2
80210,health_beauty,5
1856,health_beauty,5
96558,health_beauty,4
96559,health_beauty,4
59629,health_beauty,4
59630,health_beauty,4
105075,health_beauty,5
54456,health_beauty,5
831,health_beauty,4
51261,health_beauty,3
38544,health_beauty,5
27709,health_beauty,5
34194,health_beauty,5
22555,health_beauty,5
98594,health_beauty,5
98595,health_beauty,5
29937,health_beauty,1
19323,health_beauty,5
1404,health_beauty,5
26402,health_beauty,1
64143,health_beauty,5
13756,health_beauty,1
110372,health_beauty,5
52568,health_beauty,5
87770,health_beauty,5
109850,health_beauty,4
66345,health_beauty,5
102082,health_beauty,4
51815,health_beauty,5
55640,health_beauty,5
73284,health_beauty,5
64506,health_beauty,4
99726,health_beauty,1
36189,health_beauty,5
79997,health_beauty,3
108761,health_beauty,2
38675,health_beauty,5
95540,health_beauty,5
39847,health_beauty,5
114289,health_beauty,1
42948,health_beauty,4
68935,health_beauty,4
72806,health_beauty,5
75363,health_beauty,4
91814,health_beauty,5
113480,health_beauty,5
82331,health_beauty,1
27072,health_beauty,4
44909,health_beauty,5
98564,health_beauty,5
98565,health_beauty,5
55598,health_beauty,4
55599,health_beauty,4
39477,health_beauty,5
17774,health_beauty,5
94423,health_beauty,5
98935,health_beauty,1
79324,health_beauty,5
50226,health_beauty,4
74135,health_beauty,5
54258,health_beauty,5
31360,health_beauty,5
6527,health_beauty,5
104730,health_beauty,5
104731,health_beauty,5
19784,health_beauty,5
47750,health_beauty,4
49805,health_beauty,4
49806,health_beauty,4
79626,health_beauty,4
26318,health_beauty,5
99837,health_beauty,4
33952,health_beauty,5
23710,health_beauty,5
23711,health_beauty,5
59490,health_beauty,3
87862,health_beauty,2
67664,health_beauty,5
89209,health_beauty,5
49399,health_beauty,2
13861,health_beauty,5
13862,health_beauty,5
92662,health_beauty,5
54622,health_beauty,5
6638,health_beauty,3
88221,health_beauty,5
30805,health_beauty,4
99696,health_beauty,3
107671,health_beauty,1
16884,health_beauty,4
82898,health_beauty,4
52411,health_beauty,5
76459,health_beauty,5
37902,health_beauty,4
96652,health_beauty,5
78923,health_beauty,3
40033,health_beauty,5
65850,health_beauty,1
35677,health_beauty,3
19827,health_beauty,4
22166,health_beauty,5
111867,health_beauty,1
39580,health_beauty,4
70974,health_beauty,1
34767,health_beauty,5
93850,health_beauty,1
497,health_beauty,5
102641,health_beauty,1
52221,health_beauty,5
40333,health_beauty,5
182,health_beauty,5
13051,health_beauty,5
110076,health_beauty,5
52894,health_beauty,5
19863,health_beauty,5
25428,health_beauty,5
44260,health_beauty,5
33955,health_beauty,1
40790,health_beauty,5
75244,health_beauty,5
64945,health_beauty,3
2328,health_beauty,4
47909,health_beauty,5
53751,health_beauty,5
32094,health_beauty,5
32095,health_beauty,5
32096,health_beauty,5
42688,health_beauty,3
81711,health_beauty,1
108941,health_beauty,5
113456,health_beauty,5
2809,health_beauty,5
50423,health_beauty,5
30947,health_beauty,5
30948,health_beauty,5
61959,health_beauty,5
48444,health_beauty,5
63161,health_beauty,1
101652,health_beauty,1
38552,health_beauty,5
111684,health_beauty,5
74986,health_beauty,5
97647,health_beauty,5
47526,health_beauty,5
59028,health_beauty,5
29365,health_beauty,2
64645,health_beauty,4
9764,health_beauty,5
73747,health_beauty,2
73748,health_beauty,2
73749,health_beauty,2
66192,health_beauty,1
52957,health_beauty,1
14816,health_beauty,4
21206,health_beauty,5
92022,health_beauty,1
20908,health_beauty,5
20909,health_beauty,5
99885,health_beauty,5
108578,health_beauty,3
45305,health_beauty,4
103484,health_beauty,5
103485,health_beauty,5
103486,health_beauty,5
103487,health_beauty,5
103488,health_beauty,5
103489,health_beauty,5
15925,health_beauty,5
1793,health_beauty,1
45228,health_beauty,1
61464,health_beauty,5
76820,health_beauty,5
80585,health_beauty,1
27816,health_beauty,4
87100,health_beauty,3
42765,health_beauty,5
50265,health_beauty,5
29317,health_beauty,4
37483,health_beauty,1
81380,health_beauty,4
91954,health_beauty,4
50833,health_beauty,5
57989,health_beauty,5
110105,health_beauty,5
18583,health_beauty,5
96319,health_beauty,5
38179,health_beauty,4
22628,health_beauty,5
86854,health_beauty,2
44986,health_beauty,5
25346,health_beauty,5
61453,health_beauty,5
4022,health_beauty,5
31478,health_beauty,5
42327,health_beauty,3
93706,health_beauty,5
11975,health_beauty,1
22072,health_beauty,5
50493,health_beauty,5
92619,health_beauty,1
51548,health_beauty,5
51549,health_beauty,5
32977,health_beauty,5
21028,health_beauty,5
76405,health_beauty,1
48297,health_beauty,1
112112,health_beauty,5
9043,health_beauty,5
29879,health_beauty,5
9042,health_beauty,5
33934,health_beauty,1
33935,health_beauty,1
108577,health_beauty,1
15428,health_beauty,5
69015,health_beauty,5
88842,health_beauty,1
1352,health_beauty,4
5799,health_beauty,4
19653,health_beauty,5
89139,health_beauty,5
89140,health_beauty,5
25261,health_beauty,5
55953,health_beauty,5
3157,health_beauty,3
62655,health_beauty,3
34926,health_beauty,4
34927,health_beauty,4
59781,health_beauty,5
85249,health_beauty,5
98676,health_beauty,5
98677,health_beauty,4
63251,health_beauty,5
66368,health_beauty,2
100739,health_beauty,4
79421,health_beauty,5
80670,health_beauty,5
80671,health_beauty,3
2929,health_beauty,4
48861,health_beauty,4
27610,health_beauty,5
85079,health_beauty,5
94608,health_beauty,3
21082,health_beauty,4
55211,health_beauty,5
29078,health_beauty,1
64290,health_beauty,2
3029,health_beauty,4
56987,health_beauty,5
104855,health_beauty,3
37096,health_beauty,4
71210,health_beauty,5
78624,health_beauty,5
43035,health_beauty,5
13524,health_beauty,4
53722,health_beauty,5
81202,health_beauty,3
31357,health_beauty,1
37315,health_beauty,5
75091,health_beauty,1
85172,health_beauty,3
32708,health_beauty,5
54644,health_beauty,5
22859,health_beauty,5
63893,health_beauty,5
114304,health_beauty,1
63077,health_beauty,1
39534,health_beauty,1
39535,health_beauty,1
100370,health_beauty,2
78994,health_beauty,5
100369,health_beauty,4
26597,health_beauty,3
17234,health_beauty,5
20811,health_beauty,1
90713,health_beauty,5
78288,health_beauty,4
78289,health_beauty,4
78290,health_beauty,4
82856,health_beauty,4
88417,health_beauty,5
54299,health_beauty,5
31465,health_beauty,5
72433,health_beauty,4
95436,health_beauty,5
33832,health_beauty,5
104013,health_beauty,4
66926,health_beauty,5
30129,health_beauty,5
100134,health_beauty,5
33045,health_beauty,5
101757,health_beauty,3
17167,health_beauty,5
3328,health_beauty,5
46668,health_beauty,4
49860,health_beauty,5
72401,health_beauty,4
107710,health_beauty,5
110,health_beauty,5
53786,health_beauty,2
13619,health_beauty,5
58029,health_beauty,5
33012,health_beauty,3
42476,health_beauty,3
58400,health_beauty,3
43748,health_beauty,5
47675,health_beauty,5
111055,health_beauty,4
41515,health_beauty,5
71801,health_beauty,5
79147,health_beauty,4
106981,health_beauty,5
44384,health_beauty,5
50760,health_beauty,5
54784,health_beauty,5
47674,health_beauty,3
17813,health_beauty,5
71980,health_beauty,5
4006,health_beauty,5
62722,health_beauty,1
92455,health_beauty,1
34726,health_beauty,4
34727,health_beauty,4
69707,health_beauty,3
1687,health_beauty,3
29439,health_beauty,1
64148,health_beauty,5
101186,health_beauty,4
109833,health_beauty,5
76343,health_beauty,4
31829,health_beauty,5
876,health_beauty,5
39433,health_beauty,4
57607,health_beauty,5
104292,health_beauty,3
49279,health_beauty,1
39474,health_beauty,5
39189,health_beauty,5
36237,health_beauty,5
83144,health_beauty,4
35402,health_beauty,1
68709,health_beauty,5
83145,health_beauty,5
72952,health_beauty,2
109011,health_beauty,1
86477,health_beauty,1
30528,health_beauty,5
98189,health_beauty,4
101106,health_beauty,5
72023,health_beauty,4
20068,health_beauty,1
88421,health_beauty,4
54988,health_beauty,5
73964,health_beauty,1
45507,health_beauty,5
18806,health_beauty,3
110174,health_beauty,5
40548,health_beauty,3
49200,health_beauty,5
33430,health_beauty,1
21658,health_beauty,1
111164,health_beauty,5
111165,health_beauty,5
86080,health_beauty,3
109970,health_beauty,5
21657,health_beauty,5
4073,health_beauty,5
27351,health_beauty,1
1259,health_beauty,5
52920,health_beauty,1
36005,health_beauty,5
55453,health_beauty,1
81861,health_beauty,5
108773,health_beauty,1
109025,health_beauty,5
95127,health_beauty,1
76162,health_beauty,3
63945,health_beauty,1
58295,health_beauty,5
72593,health_beauty,3
6486,health_beauty,3
65247,health_beauty,5
87892,health_beauty,3
7978,health_beauty,5
98024,health_beauty,2
34976,health_beauty,5
2166,health_beauty,5
38779,health_beauty,5
30928,health_beauty,4
17023,health_beauty,5
77491,health_beauty,5
77492,health_beauty,5
56934,health_beauty,5
47867,health_beauty,4
107113,health_beauty,5
113079,health_beauty,4
60259,health_beauty,5
57686,health_beauty,5
55587,health_beauty,5
92093,health_beauty,4
107572,health_beauty,5
5371,health_beauty,2
2853,health_beauty,5
77847,health_beauty,1
49667,health_beauty,3
42407,health_beauty,5
21127,health_beauty,5
86181,health_beauty,3
80003,health_beauty,5
5423,health_beauty,5
53912,health_beauty,4
45040,health_beauty,5
74146,health_beauty,1
74147,health_beauty,1
81333,health_beauty,5
81334,health_beauty,5
81335,health_beauty,5
81336,health_beauty,5
68071,health_beauty,5
47405,health_beauty,4
86089,health_beauty,3
45047,health_beauty,4
34446,health_beauty,4
68900,health_beauty,5
93387,health_beauty,5
63072,health_beauty,5
94680,health_beauty,5
12631,health_beauty,4
91616,health_beauty,5
107685,health_beauty,1
80991,health_beauty,5
95057,health_beauty,5
71036,health_beauty,5
109111,health_beauty,5
37997,health_beauty,5
63755,health_beauty,5
51029,health_beauty,5
33761,health_beauty,5
36053,health_beauty,5
42065,health_beauty,5
53213,health_beauty,5
38988,health_beauty,4
41535,health_beauty,4
95596,health_beauty,5
13330,health_beauty,5
26007,health_beauty,5
50015,health_beauty,5
75193,health_beauty,5
37903,health_beauty,4
87832,health_beauty,5
109519,health_beauty,2
109520,health_beauty,2
109521,health_beauty,2
9492,health_beauty,5
88455,health_beauty,3
2854,health_beauty,5
23307,health_beauty,5
114556,health_beauty,5
70689,health_beauty,1
13688,health_beauty,5
51093,health_beauty,5
20957,health_beauty,1
20958,health_beauty,1
51403,health_beauty,4
63803,health_beauty,5
55415,health_beauty,5
51254,health_beauty,4
35476,health_beauty,5
3339,health_beauty,3
50707,health_beauty,4
72431,health_beauty,5
67309,health_beauty,5
67310,health_beauty,5
28376,health_beauty,5
28377,health_beauty,5
28378,health_beauty,5
35085,health_beauty,5
35086,health_beauty,5
66705,health_beauty,5
50270,health_beauty,5
56840,health_beauty,2
10120,health_beauty,5
82412,health_beauty,5
46479,health_beauty,1
86618,health_beauty,1
45050,health_beauty,5
40098,health_beauty,5
111725,health_beauty,5
20642,health_beauty,5
104393,health_beauty,5
72708,health_beauty,3
99386,health_beauty,5
85311,health_beauty,5
112786,health_beauty,3
22500,health_beauty,5
8631,health_beauty,5
101679,health_beauty,5
19384,health_beauty,5
30412,health_beauty,5
77438,health_beauty,3
77439,health_beauty,3
67783,health_beauty,5
37244,health_beauty,5
55062,health_beauty,5
17945,health_beauty,5
100078,health_beauty,5
53789,health_beauty,5
49039,health_beauty,5
49040,health_beauty,5
79981,health_beauty,5
40203,health_beauty,5
40204,health_beauty,5
7767,health_beauty,1
71374,health_beauty,5
829,health_beauty,4
47866,health_beauty,5
5222,health_beauty,5
113270,health_beauty,3
71122,health_beauty,5
105056,health_beauty,5
105057,health_beauty,5
21433,health_beauty,5
45385,health_beauty,5
65541,health_beauty,3
91651,health_beauty,5
16701,health_beauty,5
7529,health_beauty,5
30458,health_beauty,5
69693,health_beauty,5
63345,health_beauty,4
49746,health_beauty,5
46682,health_beauty,4
62211,health_beauty,5
24960,health_beauty,5
4693,health_beauty,5
94901,health_beauty,4
2254,health_beauty,4
47009,health_beauty,1
5274,health_beauty,4
5275,health_beauty,4
61102,health_beauty,1
114664,health_beauty,3
97267,health_beauty,1
23170,health_beauty,1
17930,health_beauty,5
40187,health_beauty,4
55020,health_beauty,4
45698,health_beauty,2
1189,health_beauty,5
93691,health_beauty,5
55428,health_beauty,3
82406,health_beauty,5
27737,health_beauty,4
98974,health_beauty,4
98975,health_beauty,4
77445,health_beauty,2
86157,health_beauty,5
86158,health_beauty,5
86159,health_beauty,5
86160,health_beauty,5
48644,health_beauty,4
89651,health_beauty,5
74472,health_beauty,5
41031,health_beauty,1
112680,health_beauty,4
83032,health_beauty,4
83033,health_beauty,4
80001,health_beauty,5
45518,health_beauty,5
32106,health_beauty,5
73991,health_beauty,5
46712,health_beauty,4
97062,health_beauty,5
71534,health_beauty,5
48945,health_beauty,5
18624,health_beauty,5
84309,health_beauty,4
96836,health_beauty,5
212,health_beauty,5
27595,health_beauty,5
6727,health_beauty,2
9280,health_beauty,5
31948,health_beauty,5
31949,health_beauty,5
108507,health_beauty,5
12027,health_beauty,5
109430,health_beauty,4
109431,health_beauty,4
101974,health_beauty,5
28791,health_beauty,5
44497,health_beauty,5
100758,health_beauty,1
54576,health_beauty,5
5252,health_beauty,4
40631,health_beauty,5
19483,health_beauty,5
79599,health_beauty,5
48010,health_beauty,4
23629,health_beauty,1
45967,health_beauty,3
62268,health_beauty,5
78474,health_beauty,3
78475,health_beauty,3
78476,health_beauty,3
78477,health_beauty,3
28352,health_beauty,4
42423,health_beauty,5
113299,health_beauty,5
87790,health_beauty,5
41950,health_beauty,5
51868,health_beauty,4
104834,health_beauty,4
90689,health_beauty,4
266,health_beauty,3
19509,health_beauty,1
27691,health_beauty,5
27692,health_beauty,5
27693,health_beauty,5
63285,health_beauty,4
12152,health_beauty,5
58426,health_beauty,5
76452,health_beauty,4
35064,health_beauty,5
35065,health_beauty,5
35066,health_beauty,5
114127,health_beauty,5
16992,health_beauty,5
65196,health_beauty,4
108370,health_beauty,3
64134,health_beauty,2
103147,health_beauty,5
23018,health_beauty,5
81189,health_beauty,4
81190,health_beauty,4
81191,health_beauty,4
21793,health_beauty,5
67929,health_beauty,3
24016,health_beauty,4
24274,health_beauty,5
80672,health_beauty,5
54029,health_beauty,5
85660,health_beauty,5
72758,health_beauty,1
99208,health_beauty,5
72653,health_beauty,4
25843,health_beauty,5
52157,health_beauty,4
58491,health_beauty,4
13666,health_beauty,5
52345,health_beauty,4
111903,health_beauty,4
95286,health_beauty,5
101694,health_beauty,5
10720,health_beauty,1
88371,health_beauty,5
23068,health_beauty,5
21717,health_beauty,3
100580,health_beauty,5
10821,health_beauty,4
25600,health_beauty,4
64304,health_beauty,5
106357,health_beauty,5
87225,health_beauty,5
31786,health_beauty,5
110892,health_beauty,5
14549,health_beauty,4
79967,health_beauty,5
62159,health_beauty,4
82104,health_beauty,5
42925,health_beauty,3
87079,health_beauty,5
40131,health_beauty,3
10494,health_beauty,5
90506,health_beauty,5
41707,health_beauty,5
50975,health_beauty,1
87240,health_beauty,5
67872,health_beauty,5
108428,health_beauty,5
106001,health_beauty,5
106002,health_beauty,5
88366,health_beauty,5
38536,health_beauty,5
3618,health_beauty,5
7717,health_beauty,1
44065,health_beauty,1
46920,health_beauty,4
61991,health_beauty,5
106518,health_beauty,5
36695,health_beauty,3
54809,health_beauty,5
9197,health_beauty,4
12414,health_beauty,5
96829,health_beauty,5
50248,health_beauty,5
114814,health_beauty,4
36652,health_beauty,5
43924,health_beauty,5
64586,health_beauty,4
45577,diapers_and_hygiene,5
100657,diapers_and_hygiene,5
44720,diapers_and_hygiene,5
58932,diapers_and_hygiene,5
51704,diapers_and_hygiene,4
35908,diapers_and_hygiene,3
60286,diapers_and_hygiene,4
83055,diapers_and_hygiene,5
23709,health_beauty,5
61061,health_beauty,5
50523,health_beauty,5
110128,health_beauty,5
112923,health_beauty,5
71872,health_beauty,4
71873,health_beauty,4
67696,health_beauty,4
50164,health_beauty,5
28230,health_beauty,4
15234,health_beauty,5
42053,health_beauty,5
25256,health_beauty,5
16363,health_beauty,5
23334,health_beauty,4
108737,health_beauty,5
13157,health_beauty,5
114267,health_beauty,3
106103,health_beauty,1
939,health_beauty,4
90306,health_beauty,5
44308,health_beauty,5
100408,health_beauty,4
100411,health_beauty,4
108011,health_beauty,1
108012,health_beauty,1
108013,health_beauty,1
108014,health_beauty,1
46833,health_beauty,5
59661,health_beauty,5
66855,health_beauty,3
65826,health_beauty,5
75500,health_beauty,5
104158,health_beauty,5
103005,health_beauty,4
42975,health_beauty,5
62659,health_beauty,5
98600,health_beauty,5
98936,health_beauty,5
30448,health_beauty,5
6456,health_beauty,5
97135,health_beauty,5
67525,health_beauty,5
74820,health_beauty,5
45597,health_beauty,5
11517,health_beauty,4
17169,health_beauty,3
105949,health_beauty,5
105159,health_beauty,5
85385,health_beauty,5
40273,health_beauty,5
8187,health_beauty,5
96493,health_beauty,1
79797,health_beauty,5
95172,health_beauty,5
80444,health_beauty,5
78042,health_beauty,4
9752,health_beauty,5
107696,health_beauty,5
49897,health_beauty,5
93095,health_beauty,5
46544,health_beauty,2
113990,health_beauty,5
113991,health_beauty,5
42300,health_beauty,5
33296,health_beauty,5
39490,health_beauty,5
22801,health_beauty,5
74427,health_beauty,5
88488,health_beauty,5
86492,health_beauty,5
94186,health_beauty,5
81409,health_beauty,4
31415,health_beauty,5
111460,health_beauty,5
111311,health_beauty,5
105096,health_beauty,5
995,health_beauty,3
104904,health_beauty,3
30732,health_beauty,4
82440,health_beauty,4
62667,health_beauty,5
71178,health_beauty,5
84084,health_beauty,4
100186,health_beauty,5
63512,health_beauty,1
108452,health_beauty,5
32157,health_beauty,4
104058,health_beauty,5
74288,health_beauty,3
74289,health_beauty,3
69535,health_beauty,5
79963,health_beauty,1
97357,health_beauty,5
18429,health_beauty,5
80298,health_beauty,1
53828,health_beauty,5
61986,health_beauty,4
55828,health_beauty,1
34956,health_beauty,4
84871,health_beauty,1
100996,health_beauty,5
82729,health_beauty,5
36564,health_beauty,4
5957,health_beauty,5
38902,health_beauty,1
9267,health_beauty,5
105084,health_beauty,5
66391,health_beauty,5
111227,health_beauty,5
107447,health_beauty,5
69920,health_beauty,2
62325,health_beauty,5
95581,health_beauty,4
16818,health_beauty,5
6040,health_beauty,5
76537,health_beauty,5
29517,health_beauty,5
30523,health_beauty,5
36782,health_beauty,5
59331,health_beauty,4
90743,health_beauty,5
14061,health_beauty,4
46252,health_beauty,4
42171,health_beauty,5
43394,health_beauty,3
79063,health_beauty,5
95016,health_beauty,4
48398,health_beauty,5
112199,health_beauty,5
87140,health_beauty,5
77852,health_beauty,1
54780,health_beauty,4
28383,health_beauty,5
23356,health_beauty,5
73612,health_beauty,4
70119,health_beauty,5
76557,health_beauty,3
7467,health_beauty,1
81712,health_beauty,5
73055,health_beauty,5
19065,health_beauty,3
57675,health_beauty,4
63283,health_beauty,5
1924,health_beauty,4
747,health_beauty,5
93748,health_beauty,5
107792,health_beauty,3
107793,health_beauty,3
62649,health_beauty,5
113147,health_beauty,5
6780,health_beauty,5
81996,health_beauty,5
81997,health_beauty,5
30478,health_beauty,3
28652,health_beauty,5
112576,health_beauty,5
32078,health_beauty,5
48985,health_beauty,5
15921,health_beauty,5
38609,health_beauty,4
80943,health_beauty,4
57558,health_beauty,5
107922,health_beauty,5
86702,health_beauty,3
5919,health_beauty,5
67100,health_beauty,4
5361,health_beauty,3
17877,health_beauty,5
9778,health_beauty,5
80709,health_beauty,5
15911,health_beauty,5
13918,health_beauty,5
67418,health_beauty,5
94124,health_beauty,4
53502,health_beauty,5
74218,health_beauty,5
9484,health_beauty,5
9485,health_beauty,5
48481,health_beauty,4
82054,health_beauty,5
67338,health_beauty,4
104410,health_beauty,5
47284,health_beauty,5
67363,health_beauty,1
14022,health_beauty,5
88487,health_beauty,5
26792,health_beauty,5
92166,health_beauty,5
111107,health_beauty,5
104168,health_beauty,5
72284,health_beauty,4
75311,health_beauty,4
82408,health_beauty,3
8275,health_beauty,4
60686,health_beauty,5
19001,health_beauty,4
112513,health_beauty,5
59807,health_beauty,5
38205,health_beauty,5
40909,health_beauty,5
49119,health_beauty,1
50312,health_beauty,5
60734,health_beauty,5
58167,health_beauty,5
86275,health_beauty,1
106013,health_beauty,4
56568,health_beauty,4
87163,health_beauty,5
20164,health_beauty,5
79383,health_beauty,4
91378,health_beauty,2
87744,health_beauty,5
87745,health_beauty,5
108491,health_beauty,1
108492,health_beauty,1
65706,health_beauty,4
90514,health_beauty,1
48258,health_beauty,5
77608,health_beauty,4
34688,health_beauty,5
49613,health_beauty,5
85608,health_beauty,5
4264,health_beauty,3
17335,health_beauty,4
112994,health_beauty,5
35980,health_beauty,4
35981,health_beauty,4
6271,health_beauty,5
55209,health_beauty,5
61057,health_beauty,4
61058,health_beauty,4
5722,health_beauty,5
102746,health_beauty,5
43934,health_beauty,5
10025,health_beauty,5
67327,health_beauty,4
35911,health_beauty,5
88241,health_beauty,5
114723,health_beauty,5
108160,health_beauty,5
14953,health_beauty,1
86694,health_beauty,4
84782,health_beauty,4
105986,health_beauty,4
105987,health_beauty,4
63731,health_beauty,3
58350,health_beauty,3
68643,health_beauty,4
1866,health_beauty,5
102890,health_beauty,4
61739,health_beauty,3
40511,health_beauty,3
108891,health_beauty,1
107622,health_beauty,5
15335,health_beauty,5
40175,health_beauty,3
109525,health_beauty,3
50533,health_beauty,5
79555,health_beauty,2
11032,health_beauty,4
81139,health_beauty,4
18027,health_beauty,4
7713,health_beauty,1
96712,health_beauty,1
71343,health_beauty,1
95538,health_beauty,5
50915,health_beauty,5
104338,health_beauty,1
107857,health_beauty,5
88829,health_beauty,5
77345,health_beauty,4
59374,health_beauty,5
19540,health_beauty,5
19541,health_beauty,5
101303,health_beauty,5
104224,health_beauty,5
3193,health_beauty,5
104597,health_beauty,5
19235,health_beauty,3
109565,health_beauty,5
38660,health_beauty,5
43540,health_beauty,5
50607,health_beauty,5
79514,health_beauty,5
70348,health_beauty,5
22528,health_beauty,4
61110,health_beauty,5
98931,health_beauty,5
89316,health_beauty,3
12216,health_beauty,2
39308,health_beauty,5
96940,health_beauty,5
84216,health_beauty,5
14164,health_beauty,5
42372,health_beauty,3
85541,health_beauty,5
29896,health_beauty,5
74136,health_beauty,5
86232,health_beauty,5
89396,health_beauty,5
23772,health_beauty,5
5696,health_beauty,1
5697,health_beauty,1
5698,health_beauty,1
15363,health_beauty,5
87650,health_beauty,5
107364,health_beauty,4
3169,health_beauty,4
48038,health_beauty,4
26566,health_beauty,5
39161,health_beauty,1
53175,health_beauty,5
16542,health_beauty,5
86203,health_beauty,5
22453,health_beauty,5
3356,health_beauty,5
47871,health_beauty,5
92830,health_beauty,1
94246,health_beauty,1
62070,health_beauty,5
64252,health_beauty,5
64253,health_beauty,5
1182,health_beauty,3
9099,health_beauty,3
85673,health_beauty,4
94660,health_beauty,5
15503,health_beauty,5
98124,health_beauty,5
67411,health_beauty,1
67412,health_beauty,1
40267,health_beauty,4
97308,health_beauty,3
43704,health_beauty,5
74972,health_beauty,5
67583,health_beauty,5
89581,health_beauty,5
106799,health_beauty,5
20955,health_beauty,5
830,health_beauty,4
99162,health_beauty,5
85858,health_beauty,5
1028,health_beauty,5
22873,health_beauty,5
54470,health_beauty,5
